Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
13822.9130326979,6.2498e-05,0.0001056634,"6,51E-02",4.50033e-05,4.38242e-05,5.76115e-05,6.30863e-05,4.46197e-05,5.77381e-05,3.41066e-05,5.72736e-05,4.69763e-05,4.36333e-05,6.24368e-05,6.75675e-05,6.52266e-05,6.12932e-05,6.27128e-05,6.4422e-05,2.1747e-05,4.52461e-05,6.1517e-05,4.97027e-05,5.26923e-05,5.29e-05,3.75036e-05,6.89927e-05,7.84322e-05,6.12792e-05,8.19713e-05,6.69041e-05,4.66645e-05,5.88008e-05,5.36991e-05,6.66805e-05,7.90579e-05,4.12365e-05,4.44753e-05,6.02096e-05,6.64223e-05,6.92464e-05,5.5217e-05,8.75988e-05,2.0114e-05,4.18616e-05,6.28937e-05,2.94622e-05,4.20852e-05,2.82962e-05,5.07644e-05,4.04638e-05,3.65418e-05,3.64221e-05,3.93432e-05,8.05069e-05,5.7124e-05,6.23525e-05,5.90748e-05,4.30414e-05,0.0001251479,5.13254e-05
13828.4177086804,6.72599e-05,0.0001038174,6.4209e-05,4.4591e-05,4.00734e-05,5.16956e-05,6.19457e-05,4.58726e-05,5.75487e-05,3.3992e-05,5.73962e-05,4.35811e-05,4.27122e-05,6.01765e-05,6.19934e-05,7.58243e-05,5.89412e-05,6.40475e-05,6.24689e-05,1.56395e-05,4.5971e-05,6.42574e-05,5.08196e-05,5.14306e-05,5.4258e-05,3.72219e-05,7.07323e-05,8.09375e-05,6.15436e-05,7.90472e-05,6.70503e-05,4.6788e-05,5.59953e-05,5.54147e-05,7.24517e-05,7.40857e-05,4.02275e-05,4.38098e-05,6.21038e-05,6.2226e-05,6.45293e-05,"5,52E-02",8.23647e-05,1.64527e-05,3.76396e-05,5.77152e-05,2.99712e-05,3.85199e-05,2.66888e-05,5.2575e-05,4.23276e-05,3.02182e-05,3.65907e-05,3.90351e-05,7.80392e-05,6.86997e-05,6.62628e-05,5.99787e-05,4.3772e-05,0.000142315,5.04104e-05
13834.1493752714,6.60869e-05,9.7053e-05,6.13815e-05,5.11048e-05,3.95178e-05,4.94651e-05,5.9433e-05,4.57983e-05,5.26329e-05,3.28446e-05,5.44829e-05,4.49094e-05,4.36591e-05,5.65418e-05,6.36944e-05,7.89e-05,6.37884e-05,8.22446e-05,6.50872e-05,1.75898e-05,4.60788e-05,5.69046e-05,4.85295e-05,4.95508e-05,5.43084e-05,"3,67E-02",6.33507e-05,8.19518e-05,5.78368e-05,8.29558e-05,6.91526e-05,4.39782e-05,6.39424e-05,5.41288e-05,7.00676e-05,7.78358e-05,4.15944e-05,4.44969e-05,6.20419e-05,5.75487e-05,5.80366e-05,5.3567e-05,8.19974e-05,1.13988e-05,4.03068e-05,5.14948e-05,2.94288e-05,4.03229e-05,2.6687e-05,5.34409e-05,4.05602e-05,2.95794e-05,3.68472e-05,4.0391e-05,7.85147e-05,7.39896e-05,6.56393e-05,5.89873e-05,4.66229e-05,0.0001456743,5.10428e-05
13840.2564903289,5.87903e-05,9.02535e-05,6.09612e-05,5.08098e-05,3.81048e-05,4.88621e-05,5.97679e-05,3.99374e-05,5.38772e-05,3.02364e-05,5.49618e-05,4.43406e-05,3.96032e-05,5.94587e-05,6.26961e-05,5.48076e-05,6.16345e-05,7.99707e-05,6.44214e-05,1.78799e-05,4.57133e-05,5.43708e-05,4.69703e-05,4.78057e-05,5.31858e-05,3.60801e-05,6.38622e-05,8.01374e-05,5.49747e-05,8.42645e-05,6.64815e-05,4.08131e-05,7.45287e-05,4.99712e-05,6.24296e-05,7.42372e-05,4.2335e-05,4.28904e-05,5.91884e-05,5.96481e-05,6.19223e-05,4.79839e-05,6.52863e-05,1.50442e-05,3.94171e-05,5.64774e-05,2.93242e-05,3.9681e-05,2.70326e-05,5.18662e-05,3.81048e-05,3.21949e-05,3.68157e-05,4.12392e-05,7.50367e-05,7.12637e-05,5.90151e-05,5.38208e-05,4.25137e-05,0.0001329381,4.77468e-05
13845.7646344916,6.02303e-05,8.62834e-05,5.94908e-05,4.8137e-05,3.35802e-05,5.66807e-05,6.04484e-05,3.92633e-05,5.21142e-05,3.00822e-05,5.48616e-05,4.08776e-05,3.98151e-05,6.28368e-05,6.44033e-05,5.59075e-05,5.92064e-05,6.88128e-05,5.95e-05,1.60449e-05,4.93078e-05,5.34569e-05,4.65314e-05,4.64163e-05,5.08517e-05,3.41635e-05,6.31863e-05,7.6257e-05,5.9316e-05,8.45937e-05,6.34737e-05,3.82209e-05,7.02971e-05,5.02142e-05,6.0609e-05,7.3745e-05,4.17374e-05,3.96056e-05,5.79491e-05,6.22637e-05,6.27542e-05,5.18401e-05,6.34486e-05,1.51258e-05,3.55098e-05,5.87752e-05,2.68224e-05,3.55239e-05,2.7019e-05,4.99615e-05,3.87819e-05,3.02249e-05,3.69241e-05,3.86506e-05,7.40899e-05,6.67265e-05,5.88451e-05,5.45739e-05,4.20788e-05,0.0001517074,4.91363e-05
13851.5034280277,5.77557e-05,9.35615e-05,5.92767e-05,4.93377e-05,3.03246e-05,5.67861e-05,5.77903e-05,4.10616e-05,4.91816e-05,2.92345e-05,5.20986e-05,4.26926e-05,4.29198e-05,6.44886e-05,6.23199e-05,5.25199e-05,5.90435e-05,6.6823e-05,6.10738e-05,1.71071e-05,4.97642e-05,5.56478e-05,4.33138e-05,4.70944e-05,5.10685e-05,3.25014e-05,6.11209e-05,7.45209e-05,5.86786e-05,8.31687e-05,6.39658e-05,3.9009e-05,5.93719e-05,4.85304e-05,5.85683e-05,7.37619e-05,4.21785e-05,4.03675e-05,5.84016e-05,6.08553e-05,5.97617e-05,5.31753e-05,7.16187e-05,1.48483e-05,3.53702e-05,5.24722e-05,2.68154e-05,3.68679e-05,2.49747e-05,4.92596e-05,3.88756e-05,3.09164e-05,"3,57E-02",4.1021e-05,8.02564e-05,6.18372e-05,5.88565e-05,5.92951e-05,4.53607e-05,0.0001347928,4.88106e-05
13857.6108727605,6.56624e-05,9.15206e-05,6.0348e-05,4.90011e-05,3.59387e-05,6.1818e-05,5.9263e-05,4.13545e-05,5.33804e-05,2.69428e-05,5.58466e-05,4.5062e-05,4.13286e-05,6.43668e-05,6.27846e-05,5.90155e-05,5.4937e-05,6.42976e-05,6.14048e-05,1.57362e-05,5.15693e-05,5.18096e-05,4.24971e-05,4.67676e-05,4.9308e-05,3.16246e-05,5.91976e-05,7.4863e-05,5.55891e-05,8.30349e-05,6.33916e-05,4.10959e-05,6.22131e-05,4.82943e-05,6.08358e-05,7.73785e-05,4.08802e-05,4.09881e-05,6.37263e-05,5.98837e-05,5.76759e-05,5.19741e-05,7.76777e-05,1.50704e-05,3.84575e-05,5.88434e-05,2.83995e-05,4.17879e-05,2.51487e-05,5.16082e-05,3.93195e-05,3.68886e-05,3.84882e-05,3.68655e-05,8.04297e-05,6.79542e-05,5.75124e-05,6.22542e-05,4.67736e-05,0.0001341754,4.35935e-05
13863.122485134,6.64075e-05,9.01253e-05,6.01349e-05,4.95504e-05,3.48044e-05,6.21898e-05,5.87159e-05,4.01124e-05,5.29199e-05,2.68469e-05,5.60315e-05,4.25964e-05,4.13937e-05,6.3271e-05,6.25256e-05,5.93743e-05,5.88311e-05,6.2111e-05,5.9205e-05,1.65259e-05,4.92787e-05,5.5794e-05,4.24432e-05,4.99145e-05,4.93603e-05,3.22557e-05,6.77614e-05,7.37616e-05,5.9675e-05,8.20385e-05,6.28803e-05,4.22694e-05,6.03124e-05,4.90811e-05,6.60899e-05,7.65796e-05,3.98741e-05,4.38766e-05,6.59538e-05,5.95688e-05,5.75522e-05,5.26458e-05,7.21684e-05,1.20616e-05,4.01282e-05,6.02762e-05,3.06259e-05,4.03219e-05,2.38675e-05,5.05337e-05,3.81351e-05,3.10219e-05,3.92595e-05,3.8229e-05,7.71115e-05,7.22488e-05,6.16606e-05,6.07915e-05,4.49568e-05,0.00012307,4.44657e-05
13868.8684138685,6.42898e-05,"9,51E-02",6.01616e-05,4.95819e-05,3.40886e-05,5.57934e-05,5.55805e-05,4.46298e-05,5.3019e-05,2.60727e-05,5.32268e-05,4.69408e-05,4.24662e-05,6.01661e-05,6.12434e-05,5.81989e-05,5.89479e-05,8.08258e-05,6.32103e-05,1.84448e-05,4.92317e-05,5.23197e-05,4.29205e-05,4.92315e-05,4.79151e-05,3.31829e-05,6.91671e-05,7.73392e-05,5.96141e-05,8.50734e-05,6.65535e-05,4.26209e-05,5.2438e-05,4.82631e-05,6.46907e-05,7.28078e-05,4.09567e-05,4.30121e-05,6.20334e-05,5.87308e-05,5.93626e-05,5.00822e-05,5.19669e-05,8.6517e-06,4.02349e-05,5.27885e-05,2.92242e-05,4.13782e-05,2.52062e-05,4.84609e-05,3.89855e-05,3.54699e-05,3.81411e-05,3.87334e-05,7.79015e-05,6.6032e-05,6.15787e-05,5.71303e-05,4.30297e-05,0.0001487148,4.37663e-05
13874.9761800893,6.20089e-05,9.11576e-05,5.72118e-05,4.75277e-05,3.7015e-05,5.54491e-05,5.71882e-05,4.85813e-05,5.63418e-05,2.5769e-05,5.63825e-05,4.77451e-05,3.97338e-05,5.98479e-05,6.40585e-05,4.92643e-05,5.63367e-05,8.15758e-05,6.10843e-05,1.78776e-05,4.93989e-05,4.66647e-05,4.24977e-05,4.86937e-05,4.66519e-05,3.26614e-05,6.2085e-05,7.9385e-05,5.74847e-05,8.49433e-05,6.62716e-05,3.94089e-05,4.63842e-05,4.95873e-05,6.2061e-05,7.07227e-05,4.01667e-05,3.9976e-05,6.16218e-05,5.83701e-05,6.21953e-05,4.73816e-05,5.60977e-05,1.48168e-05,3.63624e-05,5.01998e-05,2.71134e-05,3.71572e-05,2.87417e-05,5.33332e-05,4.32721e-05,"3,69E-02",3.89898e-05,3.93968e-05,7.7675e-05,6.39926e-05,6.11584e-05,5.77212e-05,3.8793e-05,0.0001489408,4.87348e-05
