Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
5343.3839923749,0.0085127699,0,0.0081629907,0,0.0121940932,0,0,0,0,0,0,0,0.0097753581,0.0077916654,0,0,0,0,0.0097187799,0.0109594481,0.0090463324,0,0,0.0088396348,0,0.0120104277,0,0.0097838535,0,0.00769129,0,0,0.0081836602,0.0093331434,0.0068080492,0,0,0,0,0,0,0.0080812555,0,0.0122028099,0,0,0,0,0.010136433,0,0,0,0.0139603714,0.0087904275,0.0076338485,0,0,0,0,0.0090309441,0
5353.7436993868,0.0476442678,0.0374354793,0,0,0.0695010553,0.0443524606,0.0328820966,0.0363503378,0.0528685736,0,0.0442674044,0.0394248181,0.04852255,0,0.0374716612,0.0414077677,0.0534082777,0.0583077079,0.0498834238,0,0,0.0415073797,0,0,0.0481942261,0,0.0463789671,0,0,0,0,0,0,0,0,0,0,0,0.0316637177,0.0403420052,0.0303736221,0,0.0422369207,0,0,0,0.0615591247,0,0,0.0412164896,0,0,0.0822713293,0.0426009431,0,0,0.0455945211,0,0,0.041290057,0
5358.7672764581,0,0,0.0486282392,0.0413267041,0,0,0,0,0,0.0269749769,0,0,0,0.038986133,0,0,0,0,0,0.0505104245,0.0617625097,0,0.0347355849,0.0443218971,0,0.0606808619,0,0.0523793851,0.0363752303,0.0449733904,0.030304743,0.0490699514,0.0435834847,0.0489878278,0.0334022476,0.0360241646,0.0379222521,0.0274410225,0,0,0,0.0453562701,0,0.0827438721,0.0173654071,0.051485501,0,0.0425426622,0.0581369573,0,0.0356070836,0.0330096044,0,0,0.0352053093,0.0422467214,0,0.0510426835,0.0301157609,0,0.0522630872
5370.7473850675,0,0,0,0,0.0100122298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089310225,0,0,0,0,0,0.0141135696,0,0,0,0,0,0,0,0
5381.4784486412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091518272,0,0.0070809395,0,0,0,0,0,0,0.0074012164,0,0,0,0,0,0,0.0082139282,0,0,0,0,0,0,0.0093811574,0.0200992776,0,0.0259593397,0,0,0,0,0,0,0,0,0,0.0105724123,0,0,0,0,0,0,0,0
5393.8897661112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093164164,0,0,0,0,0,0.0072571066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104931235,0,0,0,0,0,0,0,0
5465.1708882715,0,0,0,0,0,0,0,0,0,0,0,0.0093115034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014096181,0,0,0.0113659961,0,0,0.0095274034,0,0,0,0,0,0,0,0,0,0.0171863317,0,0,0,0.0147351136,0,0,0,0,0,0,0,0,0,0,0,0
5505.6678093878,0,0,0.0093632836,0,0,0,0.0064000715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085078892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5937.057177889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084839295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5948.0256061234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074602962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
