Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
"2675,5091152361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0366180427",0,0,0,0,"0,0220693563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,046740985",0,"0,016978059","0,0373971769",0,"0,0228624625",0,0,"0,022745041","0,0430771896",0,0,0,0,0,0,0,0
"3201,7621273214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0305451455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3255,8975393492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0217885839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3415,0259439763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0236119425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3443,7442737307",0,0,0,0,0,0,0,0,0,0,0,"0,0214425959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0289006294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3446,4856388569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0285288514",0,0,"0,0178728169",0,"0,0198509808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0187439618",0,0,0,0,0,0,0,0,"0,018547785",0,0,0
"3643,9170870702",0,"0,0366329048","0,0714595772",0,"0,0476181896","0,0380456338","0,0810744867","0,0849446748","0,0687060892","0,0905272256","0,047450595","0,1042118393","0,0518420554",0,"0,0628069163",0,0,0,0,0,0,"0,0482428363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0405852618","0,0297583923","0,0707789322",0,"0,0520947726",0,"0,032406682","0,0795691021","0,0615688848",0,0,"0,0647936676",0,0,0,"0,0240313199",0,0,"0,0443461374",0,0,0,0
"3646,7371738724","0,0565582411",0,0,"0,1121561721",0,0,0,0,0,0,0,0,0,"0,0448789923",0,0,0,0,0,"0,0341329069","0,087543291",0,"0,0921062294","0,0806822803","0,0571337431","0,1024408962","0,0380285937","0,0694063727","0,0561466722","0,0342458136","0,0543331274","0,0702078084",0,"0,0520084026","0,0307033912","0,0240524962","0,0276151305","0,0384284539",0,0,0,"0,0427600182",0,0,0,0,0,"0,0483319425","0,0744987025",0,"0,0603196138","0,1146670182",0,0,"0,033177779","0,0722864274",0,"0,0735236954","0,0842499391",0,"0,0693984014"
"3650,9693543298",0,0,0,0,0,0,0,0,0,"0,0458423085",0,0,0,0,0,0,"0,0515709379",0,"0,0386116785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0146140804",0,"0,0237265526",0,0,0,0,0,0,0,0,"0,0329651787",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3663,6806576289","0,0138846423",0,0,"0,0240054338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0201786697","0,0172490512",0,0,0,"0,0180504463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0160077449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3672,3169467931","0,0139558381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3674,9981831615",0,0,0,"0,0256064054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0291673304",0,"0,0227622301","0,0181785157",0,"0,0212750456",0,0,0,0,0,"0,0160100604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,022356494",0,0,0,0,0,0,0,0,0
"3679,3969373645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0197905461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3881,8674163507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0305217542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0287026436",0
"4295,2746968892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0180031054",0,0,0,0,0,0,0,0,0,0,0,0
"4412,413773898",0,0,0,0,0,"0,0177016729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,10679403",0,0,0,0,0,0,0,0
"4414,4312134392","0,014689107","0,0144797631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0162624302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,019172642",0,0,0,0,0,0,0,0,0,0,0,"0,0228514767","0,0167901612",0,0,0,0,0,0
"4417,0701012012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0166492624",0,0,0,0,0,"0,0154337131",0,0,"0,0188603755",0,0,0,0,0,0,0,0,0,"0,0201789063",0,0,0,0,0,0,0,0,0,0,0,0,0
"4427,9444397481",0,"0,1085160479",0,0,0,"0,1398939887",0,0,"0,1231313588",0,0,"0,1004898848",0,0,"0,1279308988","0,0955231329","0,10366825","0,1256179865",0,0,0,"0,1197881003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,111085559","0,0808591411","0,1199573396",0,"0,1500935082",0,0,0,0,0,0,"0,0996983512",0,0,0,0,0,0,0,0,0,"0,1212978154",0
"4429,9654356649","0,1223657244",0,"0,1130359103","0,1242904332","0,1142005628",0,"0,1301296969","0,1254506472",0,"0,1028462847","0,1419262883",0,"0,1459589506","0,1233868977",0,0,0,0,"0,1051857793","0,1528504219","0,091829623",0,"0,1038599592","0,1240334949","0,1104971056","0,1042414697","0,105747353","0,1076373382","0,1302628176","0,140804484","0,1460469774","0,0963604829","0,1040533735","0,1417273719","0,1183390564","0,100098789","0,1447844994","0,1398312671",0,0,0,"0,1656112234",0,"0,1358194764","0,154037544","0,1245407148","0,1419008612","0,1730887565","0,1327411273",0,"0,1486258039","0,1263980182","0,1014393322","0,1703573128","0,1193555421","0,1216365028","0,1183215402","0,1081000974","0,1287534918",0,"0,1166197383"
"4441,9454291531",0,0,0,0,0,"0,0177274113",0,0,0,0,0,0,0,0,"0,0178336175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0733370379","0,0174216475",0,0,0,0,0,0,0
"4467,0920559835","0,0167060883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0214731054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0186171165",0,0,0,0,0,0,0,0,0,0,0,"0,0186093374",0,0,0,0,0,0,0
"4470,4824449409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0179706195","0,0163590322",0,"0,0209249501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4531,132963398",0,0,0,0,0,0,0,0,0,0,0,"0,0220772889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4533,1774326432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0196307926","0,01814592",0,"0,0209554361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0185714978",0,0,0,0,0,0,0,0,"0,0178040816",0,0,0
"4765,2453658622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0421901122",0,0,0,0,0,0,0,0
"4778,1558292936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0240465622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0213784812",0,0
"4780,255433833",0,0,0,0,0,0,0,0,0,"0,0287729077",0,0,0,0,0,0,0,0,0,0,"0,0310654214",0,0,0,0,"0,02045949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0282529724",0,0,0,0,0,0,0,0,0
"4844,8282370686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0652285895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4939,8648941989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0225234785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5093,2615556386",0,0,0,0,0,0,0,0,0,0,"0,0406588348",0,0,0,"0,0315187389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0430585857",0,"0,0265991355",0,0,0,0,0,0,0,0,0,0,0,0,"0,0382021961",0,0,"0,0331258306",0,0,"0,0211328318",0
"5095,4294734119",0,0,0,0,0,0,0,0,0,"0,0471847083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0214525981",0,0,"0,0159892719",0,0,0,"0,060344673","0,0280668799","0,106482749",0,0,0,"0,0337053501","0,05093177","0,063649899","0,0752524044","0,036184209","0,0328217424","0,061222474",0,0,"0,0491061604","0,0670624409",0,0,"0,0548273151","0,0279473557",0,"0,0334701901","0,0381510886",0,0
"5307,2354554223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,025222029",0,0,0,0,0,0,0,0,0,0,0,0
"5353,7436993868","0,055071891","0,047070387",0,0,0,"0,0550333797",0,0,"0,0698809468",0,0,0,"0,0656642189",0,"0,0465747911","0,0553189376","0,0653803097","0,0752527851","0,0654697483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0401263649",0,0,0,"0,0605975089",0,0,0,0,0,0,"0,0590922901",0,0,0,"0,051565709",0,0,"0,0563014899",0,0,"0,0562433135",0
"5356,8217886176",0,0,"0,0596793404","0,0548135069","0,0925456236",0,"0,0464242911","0,047049551",0,"0,0369118026","0,0578266254","0,0545272649",0,"0,0524908137",0,0,0,0,0,"0,0692185814","0,0844356152","0,051224672","0,0481125019","0,0560236708","0,0648711814","0,0810521978","0,0601797171","0,0687551451","0,0467475821","0,0590146173","0,0397556983","0,0600791218","0,0606828688","0,0660143291","0,0434038474","0,0443727387","0,0537536535","0,0360551941",0,"0,0512744547","0,043448916","0,0590632734",0,"0,114950272","0,0246995929","0,0623982758","0,0899557768","0,054715393","0,072090765",0,"0,0463788378","0,0445612741","0,1133858457",0,"0,0434352106","0,0515467455",0,"0,0653928634","0,0431826856",0,"0,0663111923"
"5381,4784486412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0287516523",0,"0,0372439868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5466,7256897875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0181156895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0244448859",0,0,0,"0,0182717786",0,0,0,0,0,0,0,0,0,0,0,0
"5972,3844510849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0170054895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5974,390194805","0,0131009374",0,0,0,0,0,0,0,0,0,0,0,0,"0,0172763001",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0210266324",0,0,0,0,0,"0,0187336742",0,"0,0241219698",0,0,0,0,0,0,0,0,0,0,0,"0,0200260854",0,0,0,0,0,0,0,0,0,0,0,0,0
"6013,4715250466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0143077195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6037,5990671951",0,"0,014542354",0,0,0,"0,0174232394",0,0,0,0,0,0,0,0,0,"0,017121075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0175605647",0,0,"0,017275634",0,0,0,0
"6040,8549111784","0,0146954492",0,"0,0159067736",0,0,0,"0,0154516345",0,"0,0190341178",0,"0,020089872",0,0,"0,0173868698","0,0180892289",0,0,0,0,0,0,"0,0169906685",0,"0,0175571887",0,0,"0,0158888398",0,0,0,0,0,0,0,0,0,0,0,"0,019314416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0149455897",0,0,0,0,0,0
"6042,8663945606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0160671949",0,0,0,0,"0,0193152639","0,0155725672",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0204451753",0,0,0,0,0,0,0,0,0,0,0,0
"6052,304722926",0,0,0,0,0,"0,0240873817",0,0,"0,0242009221",0,0,0,0,0,"0,0257387858","0,0221390615",0,"0,0258002132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0246324383","0,0267031528",0,0,0,0,0,0,0,0,0,"0,0215991717",0,0,0,0,0,0,0,0,0,"0,0229632661",0
"6054,3171478813","0,0233966991","0,0238320531","0,0194684681","0,0232031213","0,0245941328",0,"0,0255142295","0,0277751847",0,"0,0223162754","0,0262771105","0,0211885827","0,0278196268","0,0248030518",0,0,"0,0187644467",0,"0,0224527002","0,033390352",0,"0,0233566643",0,0,"0,0263224207",0,"0,0205306891",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0275550049","0,0326783564",0,"0,037537565","0,0233423046","0,0218148345","0,0278277493","0,0294577566","0,023936938",0,0,"0,0216288285",0,"0,0270932881","0,023372479","0,0217458673","0,0243865233","0,0236154148","0,0270651685",0,"0,0269023087"
"6057,2270070005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0228187707","0,0247602858",0,"0,0230134984",0,"0,0256767359","0,0266968579","0,0298149578","0,031541743","0,0229990746",0,"0,0289033376","0,0222361803","0,023827393","0,02973875","0,0290055437",0,0,0,0,0,0,0,0,0,0,0,0,"0,028850215",0,0,0,0,0,0,0,0,0,0
"6080,1666543421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0324234325",0,0,0,0,0,0,0,0
"6227,0143580492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0383136402",0,0,0,0,0,0,0,0
"6255,2690856429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0526354055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6316,9805473803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0339003469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6327,0164525203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0198538393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6340,3972024494",0,0,0,0,0,"0,0260378586",0,0,"0,0189552367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6342,4445177003","0,0195470126","0,0193743588","0,0151983748","0,0240277819",0,0,"0,0216793092","0,0249633861",0,"0,0330550221","0,023393068","0,0222879067","0,0329938302","0,0296524496","0,0266880339",0,0,0,0,"0,0300543319",0,"0,0290113049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0364875824","0,0205979423","0,0275847771","0,0315353309",0,"0,0397201987",0,"0,0190285143","0,038865015",0,0,"0,0242697444",0,0,0,"0,027492374","0,0230292573","0,0224112208","0,029568691","0,0221420126","0,0349524356",0,"0,0216532958"
