Mass;enterococcus_faecium_s_1054_-_d1;enterococcus_faecium_s_1065_-_d1;enterococcus_faecium_s_1269_-_d1;enterococcus_faecium_s_142_-_d1;enterococcus_faecium_s_1508_-_d1;enterococcus_faecium_s_1514_-_d1;enterococcus_faecium_s_1604_-_d1;enterococcus_faecium_s_1841_-_d1;enterococcus_faecium_s_1856_-_d1;enterococcus_faecium_s_1963_-_d1;enterococcus_faecium_s_2090_-_d1;enterococcus_faecium_s_2217_-_d1;enterococcus_faecium_s_276_-_d1;enterococcus_faecium_s_491_-_d1;enterococcus_faecium_s_974_-_d1;enterococcus_faecium_s_g-13_-_d1;enterococcus_faecium_s_g-19_-_d1;enterococcus_faecium_s_g-1_-_d1;enterococcus_faecium_s_g-20_-_d1;enterococcus_faecium_s_g-3_-_d1;enterococcus_faecium_vana_1281_-_d1;enterococcus_faecium_vana_1575_-_d1;enterococcus_faecium_vana_1686_-_d1;enterococcus_faecium_vana_1906_-_d1;enterococcus_faecium_vana_1999_-_d1;enterococcus_faecium_vana_2087_-_d1;enterococcus_faecium_vana_2110_-_d1;enterococcus_faecium_vana_2690_-_d1;enterococcus_faecium_vana_2691_-_d1;enterococcus_faecium_vana_2799_-_d1;enterococcus_faecium_vana_2800_-_d1;enterococcus_faecium_vana_3249_-_d1;enterococcus_faecium_vana_3718_-_d1;enterococcus_faecium_vana_4021_-_d1;enterococcus_faecium_vana_4100_-_d1;enterococcus_faecium_vana_4179_-_d1;enterococcus_faecium_vana_4807_-_d1;enterococcus_faecium_vana_4903_-_d1;enterococcus_faecium_vana_750_-_d1;enterococcus_faecium_vana_918_-_d1;enterococcus_faecium_vana_979_-_d1;enterococcus_faecium_vanb_1080_-_d1;enterococcus_faecium_vanb_1095_-_d1;enterococcus_faecium_vanb_1144_-_d1;enterococcus_faecium_vanb_1213_-_d1;enterococcus_faecium_vanb_1303_-_d1;enterococcus_faecium_vanb_1791_-_d1;enterococcus_faecium_vanb_2038_-_d1;enterococcus_faecium_vanb_2043_-_d1;enterococcus_faecium_vanb_2119_-_d1;enterococcus_faecium_vanb_2167_-_d1;enterococcus_faecium_vanb_2446_-_d1;enterococcus_faecium_vanb_2745_-_d1;enterococcus_faecium_vanb_2_-_d1;enterococcus_faecium_vanb_313_-_d1;enterococcus_faecium_vanb_342_-_d1;enterococcus_faecium_vanb_468_-_d1;enterococcus_faecium_vanb_736_-_d1;enterococcus_faecium_vanb_775_-_d1;enterococcus_faecium_vanb_834_-_d1;enterococcus_faecium_vanb_887_-_d1
6281,9178236023;0,000149862;0,0001330209;8,83E-005;0,0001403386;7,98E-005;0,0001296259;0,0001268512;0,0001079412;0,0001136956;0,0001402517;0,0001501078;0,0001102575;0,0001687734;0,0002006285;0,0001506256;0,0001368927;0,000244393;0,0001608973;0,0001653051;0,0001598062;0,0001226767;0,0001839301;0,0001768394;0,000169998;0,0001723;0,0001753274;0,0001695044;0,0001469914;0,0001779187;0,0002262259;0,0002368841;0,0001446694;0,0001065723;0,0001936603;0,0001580142;0,0001717368;0,000273298;0,000251065;0,000211698;0,0001606298;0,0002481164;0,0001599606;0,000795572;0,0001236134;0,0001497937;0,0001160404;0,0001027374;0,0001764496;0,000133822;0,0001314982;0,0001405826;9,78E-005;0,0002383463;0,0001983522;0,0001735393;0,0001113723;0,0001720366;0,000148082;0,000174809;0,0002172834;0,0001703795
6287,2833745095;0,0001644343;0,0001391999;7,74E-005;0,0001426175;8,70E-005;0,0001513508;0,000140647;0,0001173191;0,00014464;0,0001569039;0,0001621279;0,0001163783;0,0001678138;0,0002097793;0,0001639153;0,0001654125;0,000265268;0,0001949722;0,0001813895;0,0001579147;0,0001275715;0,00018984;0,0001760188;0,0001651823;0,0001781933;0,0001664061;0,0001715239;0,0001380824;0,0001652563;0,0002198795;0,0002191031;0,0001527295;0,0001175807;0,0001767244;0,0001727035;0,000174851;0,0002718933;0,0002432153;0,0002352019;0,0001750919;0,0002578267;0,0001567273;0,0009878798;0,0001122491;0,0001531901;0,0001219468;0,000102086;0,0001614518;0,0001069914;0,00014848;0,0001246606;8,53E-005;0,0002380432;0,0001977447;0,0001832762;0,0001196242;0,0001734701;0,0001466271;0,0001812959;0,0001933385;0,0001818584
6293,5858679846;0,000183193;0,00018572;0,0001092108;0,0001904415;0,000121824;0,0001993274;0,000178037;0,000151828;0,0001728262;0,0001910067;0,0001972675;0,0001684844;0,00024074;0,0002447922;0,0002298443;0,0001722061;0,0003159946;0,0001896727;0,0002149822;0,0002003112;0,0001621275;0,000256018;0,0002433269;0,0002095241;0,0002132624;0,0002193496;0,0002356631;0,0001567197;0,0002130305;0,0002366653;0,0002700141;0,0002030158;0,0001259288;0,0002095581;0,000189532;0,0002275995;0,0002960017;0,000276627;0,0003278878;0,000235541;0,0003490846;0,0001964942;0,0013701123;0,0001663269;0,0001740421;0,0001579533;0,0001800203;0,0001943038;0,0001518476;0,0001998462;0,000144497;0,0001066508;0,0002031099;0,0002549243;0,0002146282;0,0001463496;0,0002435396;0,000170722;0,0002127381;0,0001631243;0,0002147983
6298,5930455743;0,0002402127;0,0002238306;0,0001335731;0,0002348518;0,0001612545;0,000221958;0,0002023602;0,0001938269;0,0002016572;0,0002422647;0,0002305755;0,0002067026;0,0002781128;0,0003079254;0,0002604997;0,0002040484;0,0003834025;0,0002021938;0,0002737342;0,0002529251;0,0002418106;0,0002911911;0,0002878361;0,0002603302;0,0002738519;0,0002793473;0,0002880709;0,0001977011;0,0002639783;0,0003421234;0,0003443409;0,0002601415;0,0001357156;0,0002819978;0,0002647813;0,0002716764;0,0004322576;0,0003597802;0,0003600623;0,0002643874;0,0004161161;0,0002724714;0,0014378419;0,0002471692;0,0002650595;0,0002016972;0,0002407423;0,0002842028;0,0002156905;0,0002384525;0,0002162102;0,0001835537;0,0002157121;0,0002996854;0,0002776077;0,0002018608;0,0002813127;0,0002080214;0,0003188877;0,0002214912;0,0002542075
6303,6022205531;0,0002432686;0,0002327949;0,000141028;0,0002605108;0,0001651713;0,0002841911;0,0002228042;0,0002087398;0,0002564267;0,0002762762;0,0002516173;0,0002158937;0,0002960296;0,0003094642;0,0003105461;0,0002256261;0,0004046039;0,0002074002;0,0002745227;0,0002595889;0,0002928904;0,0003111935;0,000299269;0,0002750712;0,0002944078;0,0002973733;0,0002895266;0,0002136238;0,0002731262;0,0003651515;0,0003559324;0,0003003241;0,0001500741;0,0003098444;0,0002763913;0,0002777427;0,0004568722;0,0003813206;0,0003609461;0,0002736075;0,0004180873;0,0002914408;0,001391432;0,0002452629;0,0002813407;0,0002486824;0,0002384306;0,0003097485;0,0002293622;0,0002350132;0,0002603699;0,0001871326;0,0002337847;0,0003067932;0,0002844302;0,000235981;0,0003057571;0,0002227484;0,0003267289;0,0002341437;0,0002551263
6308,6133929285;0,0002806398;0,0002622139;0,0001603304;0,000294374;0,0002001247;0,0002973284;0,0002629576;0,000249308;0,0002810415;0,00031912;0,0002817949;0,0002611646;0,0003275181;0,0003499151;0,0003233654;0,0002342049;0,0004433927;0,0002112806;0,0003192121;0,0002691034;0,0003030782;0,0003480076;0,0003356508;0,0003136279;0,0003331151;0,0003215186;0,000329969;0,0002559318;0,000327591;0,0003991861;0,0003897551;0,0003343216;0,0001500301;0,0003244836;0,0003083778;0,0002962615;0,0004728733;0,0004030348;0,0003946682;0,0003132622;0,0004323622;0,000331111;0,0017421888;0,0002306954;0,0003446893;0,0003002911;0,0002627689;0,0003459838;0,0002906549;0,0002671046;0,0003077866;0,0002405013;0,0002429549;0,0003610563;0,0003320338;0,0002270913;0,0003385617;0,0002597099;0,0003652175;0,000236862;0,0003108687
6313,6265627082;0,0003240475;0,0003300476;0,0002300385;0,0003320583;0,0002460803;0,0003519005;0,0003159471;0,0003130352;0,0003236263;0,0003280711;0,0003360316;0,0003110216;0,000419923;0,0003731958;0,0003621026;0,0002773118;0,0004672748;0,0002401841;0,000350624;0,0003225905;0,0003083615;0,000420081;0,0003935824;0,0003530873;0,0003970524;0,0003766397;0,0003620686;0,0002870174;0,0003605274;0,0004294411;0,0004392477;0,0003658544;0,0001646116;0,0003677463;0,0003341842;0,0003489674;0,0005294638;0,0004503748;0,0004617343;0,0004006645;0,0004757512;0,0003474211;0,0039472883;0,0002533649;0,0003555194;0,0003134978;0,000305063;0,0003751367;0,0003181346;0,0003544197;0,0003281027;0,0002746581;0,000229015;0,0003976739;0,0003610715;0,0002713375;0,0003883538;0,0002827488;0,000381853;0,000256751;0,0003399923
6318,6417298995;0,0004136079;0,0003831004;0,0002856353;0,0004118042;0,0003145488;0,0004209539;0,0003663432;0,0003771346;0,0003750102;0,0004005553;0,000381778;0,000362395;0,0004913419;0,0004719483;0,0004404049;0,0003320331;0,0007322497;0,0002982251;0,0004712417;0,0003944574;0,0003964353;0,0005008809;0,0004963216;0,0004398699;0,0004827617;0,0004897285;0,0004524723;0,0003370188;0,0004383674;0,0005027668;0,0004950328;0,0004511242;0,0002176679;0,0004661633;0,0003780351;0,0004158282;0,0006369643;0,0005227188;0,0005823235;0,0004713876;0,0005469032;0,0004481031;0,003975116;0,000348422;0,0003619808;0,0003635753;0,0004090228;0,0004322939;0,0003889103;0,000407584;0,0003759124;0,0003135763;0,0002179362;0,0004640494;0,0004250764;0,0003097867;0,0004718611;0,0003565148;0,0004549322;0,0002463501;0,0004184153
6323,6588945102;0,0004583342;0,0004211425;0,000287309;0,0004748028;0,0003507092;0,000472141;0,0003952118;0,0004179542;0,0003939226;0,0005124359;0,0004334718;0,0004247267;0,0005599609;0,0005613692;0,0004860346;0,0004074301;0,0018911045;0,0003256779;0,0014236344;0,0004771503;0,0005166826;0,0005647447;0,0005770567;0,0005088028;0,0005332881;0,0005695004;0,0005337366;0,0004230302;0,0005127337;0,0007104432;0,0006307908;0,0005340083;0,0002611674;0,0006062553;0,0004403376;0,0005339178;0,0008313935;0,0006935724;0,0006841666;0,0005058669;0,0006663674;0,00054566;0,0020745044;0,0005531064;0,00047611;0,0004075441;0,0005721941;0,0005532497;0,0005113902;0,0004416081;0,0004568475;0,0003908392;0,0002385861;0,0005946858;0,0004834779;0,0003924875;0,0005547345;0,0004160584;0,0005988354;0,0002296532;0,0004708833
6328,6780565479;0,0004767565;0,0004206558;0,0002760154;0,000516453;0,0003771091;0,0005054619;0,0003944112;0,000443798;0,0004100086;0,0005697086;0,0004481758;0,0004473014;0,0006008226;0,0006001871;0,0005220702;0,0004159111;0,0020585519;0,0003239667;0,001872151;0,0005285585;0,0006416908;0,0006015147;0,0006341975;0,000538507;0,00056634;0,0006022587;0,0005550323;0,0004544194;0,0005442667;0,0007597203;0,0007086915;0,0005594098;0,00027264;0,0006462563;0,0004626364;0,0005449612;0,0009338474;0,0007672224;0,0007454003;0,0005238016;0,00070976;0,0005902876;0,0011246438;0,0005684487;0,0005152927;0,000425271;0,0005808499;0,0005828653;0,0005669603;0,0004896343;0,0005072933;0,0004298092;0,0002459242;0,0006110014;0,0005006095;0,000421726;0,0005599908;0,000431763;0,0006360858;0,0003060476;0,0004955853
