Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
2553.6254905711,0.0032571933,0.0016792822,0.0080143137,0.0056222746,0.0093863401,0.007994176,0.006470416,0.0053998471,0.0037787786,0.0111653233,0.0038746308,0.0042111988,0.0074661647,0.0039284462,0.0072839036,0.0011985003,0.0028125944,0.0023909864,0.0025429695,0.0081421688,0.0060682668,0.003350103,0.0050498607,0.0039345446,0.0034762873,0.0039000546,0.0035757672,0.0033986985,0.0046156545,0.0059260301,0.0078437971,0.0033724422,0.0014287769,0.0042319999,0.0023835053,0.0025110308,0.0117903654,0.0063323405,0.0052432307,0.0017027208,0.0054114821,0.0084942149,0.0090820529,0.0101381922,0.0157964746,0.0075645989,0.010368908,0.0106385082,0.0088063271,0.004646721,0.0121204827,0.0106442752,0.0064068423,0.0086976804,0.0030706286,0.0069244106,0.0049610857,0.0040669984,0.0062679304,0.0027265759,0.0038248035
2596.4033464019,0.0012467171,0.0006000492,0.002115565,0.0015505959,0.0021864356,0.0019507651,0.0014683268,0.0010946056,0.0008558617,0.0023587748,0.0009245828,0.0009671929,0.0024073298,0.0013597784,0.0019543244,0.0010016934,0.0007173553,0.0010717727,0.0008384995,0.0028726457,0.0015203601,0.0008070493,0.0014253408,0.0009695976,0.0010618616,0.0009047871,0.0011161272,0.0011451577,0.0014391393,0.0019667551,0.0027423321,0.0008419721,0.0009824009,0.0013156424,0.0009455812,0.0007097688,0.0036526931,0.0016060551,0.0015369676,0.0008299483,0.0016192915,0.0027714684,0.0023156964,0.0037571884,0.0041047196,0.0019705473,0.0023660856,0.0026186245,0.0017663028,0.0012668482,0.0031452156,0.0022664332,0.0014714747,0.003120181,0.0010316245,0.0021183203,0.0014302428,0.001134974,0.0018147788,0.0023664204,0.0012511521
2674.4102249487,0.008201439,0.0040180642,0.0074511114,0.0131921548,0.0135678989,0.0077921106,0.0071410369,0.0075291236,0.0085244302,0.010826374,0.00568536,0.0131510683,0.0084146731,0.0066335624,0.0090438132,0.0039783249,0.0074781325,0.0063406709,0.0073784704,0.0083844386,0.0236907295,0.0056150231,0.0072322703,0.0097618558,0.0072337394,0.0138103272,0.0060270774,0.0110287321,0.0051063999,0.0071314442,0.0057834343,0.0075557915,0.0035439204,0.0078613235,0.0036096289,0.0035259395,0.006966726,0.0050549389,0.0055150895,0.0041670983,0.009527261,0.0104139863,0.0116128318,0.0286936968,0.0050251683,0.0133803604,0.0252424247,0.0090705323,0.0155245144,0.0084922515,0.0089355103,0.0142217608,0.0296912282,0.007007911,0.0040919375,0.0101302826,0.0072314052,0.0118447776,0.0096057127,0.0040816174,0.0094744002
2731.5909294674,0.0009666023,0.0007599061,0.0014077155,0.0017878369,0.0014268393,0.0012238789,0.00135177,0.0011082646,0.0009303336,0.0018652765,0.0008939456,0.0019660689,0.001798733,0.0011407634,0.0012950716,0.0007406018,0.0005464594,0.0010366893,0.0007304327,0.0027203651,0.0015102921,0.0006433065,0.0009075418,0.0011312231,0.0007080641,0.0008744777,0.0008717227,0.0015840632,0.0010701838,0.0018327005,0.0023063051,0.0010206227,0.0008351105,0.0009757938,0.0007927877,0.0005551874,0.0022227096,0.0011480961,0.0011938649,0.0004736839,0.0012377263,0.0020952376,0.002131228,0.0029777128,0.0030446248,0.0016945093,0.0025821764,0.0020158286,0.0025622583,0.0012529021,0.0020873702,0.0025281068,0.0061885896,0.0020511066,0.0008523292,0.0016273621,0.0011076467,0.0012751919,0.0018832714,0.0022203531,0.0016869213
3023.8168266222,0.0049955926,0.0026040656,0.0030024311,0.0075144319,0.0046338542,0.0042702279,0.0046059619,0.0053955532,0.0037720517,0.0080399686,0.00326161,0.0069761071,0.0040395234,0.0038053974,0.0058176211,0.0022469047,0.0029404677,0.003118379,0.0032848683,0.0047134422,0.0075222047,0.0033617689,0.0042968271,0.0056532791,0.0038051847,0.0051719863,0.0027010507,0.0053998948,0.0036906964,0.0042583085,0.0050743057,0.0038735149,0.0015483031,0.0043994292,0.0024507091,0.0029452413,0.0040801331,0.0056202269,0.0042909055,0.0026831614,0.0081483079,0.0067837088,0.006279013,0.0121295198,0.004245717,0.0058029283,0.0096931611,0.0056902587,0.0063218373,0.0040032625,0.0059390608,0.0077187521,0.0111266363,0.0044503096,0.0029291949,0.0054209843,0.0039122573,0.0057278666,0.0076233849,0.0027834198,0.004798895
3162.3722970755,0.0007560105,0.0007051313,0.0004541362,0.0006359579,0.0003515839,0.0005902734,0.0003649157,0.0003736638,0.0004644536,0.0006598866,0.0004617932,0.0006841584,0.0004437617,0.0005575342,0.0007533972,0.0007562876,0.0017967566,0.0009788525,0.0015367705,0.0003842814,0.0010662428,0.0007712469,0.0007094027,0.0006477201,0.0006124946,0.0007069794,0.0006766777,0.0007600374,0.0004959809,0.0006743702,0.0005983872,0.0004297968,0.0007968937,0.0005463906,0.0005827586,0.000517707,0.0005408847,0.0006552316,0.0010489182,0.000684289,0.0012645387,0.0005948705,0.0101937844,0.0012407861,0.0003868832,0.0008014975,0.001007245,0.000393601,0.0005688453,0.0006542987,0.0003226073,0.0004894588,0.00763714,0.0005241467,0.0004316786,0.0008289088,0.0006717243,0.0005050049,0.000983963,0.0018582648,0.0004866446
3169.5986502752,0.0023745597,0.0014293641,0.0015158931,0.0047016165,0.0020446693,0.0028428338,0.0024217523,0.0030379201,0.0018677719,0.0075050093,0.0017616475,0.0043349779,0.0030075112,0.0027491496,0.0041126375,0.0010735649,0.0014707568,0.0011284412,0.0011399589,0.0023548084,0.0098028025,0.0024952179,0.0038734668,0.0036571305,0.0025873042,0.0043319857,0.0019782163,0.0031116007,0.0024540179,0.0036999358,0.0040108755,0.0028474838,0.0010166217,0.0042753066,0.001400074,0.0018067055,0.0040140216,0.0045320157,0.0036069646,0.0026149285,0.0190849361,0.0037160718,0.0043881197,0.0086641562,0.0030763677,0.0031164138,0.00922845,0.0039324231,0.0058547904,0.0026967392,0.0042069877,0.0065178984,0.012110811,0.0022998211,0.0016228147,0.0035223682,0.0028759421,0.0035720771,0.0062295283,0.001631714,0.0056082609
3247.907921832,0.0010347523,0.0009821026,0.0021889925,0.0025286771,0.0024497084,0.0029124939,0.0018275289,0.0019124912,0.002577488,0.0019956353,0.0015150136,0.0031832739,0.0018422902,0.0015443538,0.0026938441,0.0013646258,0.002360303,0.00268781,0.001607654,0.0016714901,0.0030173535,0.0011153985,0.001176581,0.0012118549,0.0010348522,0.0011151568,0.0010216989,0.0020692898,0.0007893722,0.0014841633,0.0016080389,0.0015155297,0.0010897776,0.0009342242,0.0010679875,0.0014137767,0.0015443156,0.0016879086,0.0027175464,0.0014864046,0.0042010059,0.0019461385,0.003082144,0.0081701382,0.0022086586,0.0024075704,0.003375558,0.00219527,0.0025514591,0.0022607733,0.0024906168,0.0022639867,0.002889772,0.0018116044,0.0012075248,0.0019678089,0.0019273225,0.0022793573,0.0023410539,0.002759342,0.0019003197
3254.5652532869,0.0070005575,0.0033493459,0.0052076603,0.010773524,0.0077818593,0.0060563413,0.0058421185,0.0071191685,0.0071404948,0.0096382691,0.0048349213,0.0112618961,0.0059516799,0.005569044,0.0075041355,0.0029028433,0.005757177,0.0045005215,0.0053206617,0.0060923735,0.0148005234,0.0054839462,0.007734048,0.0087472347,0.0051463984,0.0087212391,0.0045986348,0.0080266035,0.0047217977,0.0048085505,0.0055921756,0.0060514134,0.0026133737,0.0061408549,0.0034055003,0.0046200728,0.0056845252,0.0057944515,0.0062267378,0.0034840436,0.0119186233,0.0064625418,0.007690151,0.0133757348,0.0040391703,0.0069663057,0.0124898716,0.0057900357,0.0095452177,0.0069051849,0.0059196245,0.0083247362,0.0007737209,0.0049311474,0.0036152119,0.0074140025,0.0056179302,0.0096019607,0.0079731642,0.0029879437,0.0074566404
3300.0162794394,0.0053164027,0.0024617138,0.0018384189,0.0075042801,0.0035356504,0.0031130769,0.0053173107,0.0055408886,0.0048385322,0.0063267655,0.0035540172,0.0073314913,0.0014821706,0.0056586828,0.0060289646,0.0027088423,0.0014896435,0.0030068161,0.0010662941,0.0009062411,0.0077263911,0.001336019,0.0015883388,0.0017364843,0.0014138079,0.0018132425,0.0012764979,0.0037479675,0.0037562658,0.0031877599,0.004076813,0.0049305932,0.0015861744,0.0016046745,0.0023271483,0.002417886,0.0036515373,0.0048053719,0.0059151708,0.001975162,0.0049618701,0.0052802263,0.0051231886,0.0044425187,0.0029783762,0.0046199697,0.0069327344,0.0048139096,0.0067220836,0.0050673995,0.0049415567,0.0072707036,0.000586522,0.0020995482,0.0034216772,0.0065680697,0.004352779,0.0068487246,0.0078970069,0.0025279818,0.0053088901
