Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
2507.3697081597,0.0000739336,0.0000522854,0.0000948929,0.0000975880,0.0001115119,0.0001179836,0.0000857678,0.0000865497,0.0000525755,0.0001435435,0.0000552062,0.0000522204,0.0001053636,0.0000716191,0.0001105281,0.0001065896,0.0000363773,0.0001351041,0.0000651079,0.0001812649,0.0001132633,0.0000437049,0.0000978125,0.0000658291,0.0000740542,0.0000533858,0.0000536771,0.0001079201,0.0000845447,0.0000989323,0.0001867681,0.0000620096,0.0001077103,0.0000782604,0.0000667394,0.0000570555,0.0002134774,0.0001184304,0.0001053711,0.0000525611,0.0000876976,0.0001896739,0.0001226863,0.0001707087,0.0002909214,0.0001664306,0.0001560088,0.0001640593,0.0001033391,0.0000970858,0.0002303010,0.0001253958,0.0001843258,0.0002074483,0.0000505536,0.0001974866,0.0000941610,0.0000783639,0.0001103432,0.0001820022,0.0000787457
2512.5157146886,0.0000984324,0.0000598888,0.0000908405,0.0000977640,0.0001345533,0.0001472152,0.0000894028,0.0000746909,0.0000473989,0.0001571381,0.0000575703,0.0000672840,0.0001258077,0.0000937404,0.0001122033,0.0000930635,0.0000535986,0.0000959579,0.0000563897,0.0001681858,0.0000965996,0.0000546711,0.0000851666,0.0000456733,0.0000549804,0.0000491261,0.0000509154,0.0000450294,0.0000591372,0.0000959970,0.0001490801,0.0000661686,0.0000992453,0.0000606048,0.0000586270,0.0000477876,0.0002141165,0.0000929181,0.0001034917,0.0000373902,0.0001004689,0.0002081927,0.0002165529,0.0002033711,0.0003449305,0.0001492775,0.0001449468,0.0001835865,0.0001098070,0.0000892315,0.0002118655,0.0001017885,0.0001499151,0.0002045007,0.0000451149,0.0001720169,0.0001140752,0.0000753970,0.0001445744,0.0001690132,0.0000693607
2517.6670070945,0.0001224990,0.0000934480,0.0001347883,0.0001672265,0.0001939422,0.0001667021,0.0001384959,0.0001262016,0.0001081875,0.0002617333,0.0001034913,0.0001343637,0.0001706290,0.0001245503,0.0001975584,0.0001178030,0.0000617189,0.0001044216,0.0000669998,0.0002152964,0.0002917151,0.0000928346,0.0001414821,0.0001127900,0.0000735944,0.0000902134,0.0000908815,0.0000900535,0.0001176065,0.0001256034,0.0002019018,0.0001093534,0.0000987831,0.0001340842,0.0000718280,0.0000820299,0.0003198337,0.0001596692,0.0001939194,0.0000431195,0.0001445538,0.0002382445,0.0002804091,0.0002089429,0.0004318509,0.0002005428,0.0003068296,0.0003009470,0.0001891705,0.0001433242,0.0003072323,0.0002568203,0.0004101733,0.0002615098,0.0000816348,0.0002592659,0.0001825410,0.0001475823,0.0001957141,0.0001681878,0.0001066494
2522.8235854099,0.0001225803,0.0000918056,0.0001605369,0.0001692329,0.0001916531,0.0001677580,0.0001498106,0.0001294506,0.0001013139,0.0002750600,0.0000971761,0.0001228893,0.0001635604,0.0001214541,0.0001905936,0.0001119293,0.0000544673,0.0001014822,0.0000686457,0.0002070455,0.0003003326,0.0000900883,0.0001401919,0.0001156266,0.0000733969,0.0000915981,0.0000941010,0.0001016716,0.0001162313,0.0001279509,0.0002198420,0.0001071629,0.0001063668,0.0001382244,0.0000859418,0.0000828303,0.0003302511,0.0001706796,0.0001916715,0.0000568243,0.0001452259,0.0002419924,0.0002809577,0.0002703137,0.0004384391,0.0002111679,0.0002979322,0.0003011500,0.0002094280,0.0001304397,0.0003242961,0.0002562898,0.0004844865,0.0002464377,0.0000827055,0.0002611283,0.0001646225,0.0001466500,0.0001987905,0.0001904025,0.0001138955
2527.9854496674,0.0000862207,0.0000792977,0.0001230834,0.0001303359,0.0001768971,0.0001969361,0.0001282699,0.0001027711,0.0000971726,0.0002458501,0.0000707278,0.0000932595,0.0001772508,0.0000847038,0.0001749831,0.0000997029,0.0000697105,0.0001013247,0.0000767502,0.0001822435,0.0001352950,0.0000863072,0.0001303600,0.0000911278,0.0000729104,0.0000936775,0.0000796097,0.0000536346,0.0000866681,0.0000874163,0.0001632184,0.0000754885,0.0000954048,0.0000913582,0.0000544342,0.0000531065,0.0002560568,0.0001421221,0.0001388304,0.0000416498,0.0001697667,0.0002102929,0.0002811603,0.0002202548,0.0003764997,0.0001817310,0.0002067752,0.0002114047,0.0001228351,0.0001081061,0.0002486250,0.0001926750,0.0002271272,0.0002336392,0.0000534629,0.0001851183,0.0001319394,0.0000954227,0.0001758541,0.0001760355,0.0000689376
2533.1525998996,0.0003317389,0.0001552087,0.0007318207,0.0006244699,0.0009365077,0.0008942151,0.0006757981,0.0005988160,0.0003988274,0.0012493986,0.0003665746,0.0005074836,0.0007721020,0.0003354802,0.0007769103,0.0000935723,0.0002598713,0.0002338576,0.0002257393,0.0008119220,0.0006286815,0.0003054638,0.0004717820,0.0003831277,0.0003101726,0.0003993555,0.0003020546,0.0002865297,0.0003948061,0.0005080365,0.0006073496,0.0003127193,0.0001528626,0.0003755240,0.0002258660,0.0001631952,0.0010891100,0.0004943282,0.0004344916,0.0001360493,0.0005445623,0.0008901907,0.0010648456,0.0011919588,0.0016817779,0.0007727094,0.0012964761,0.0009947440,0.0008573952,0.0004402933,0.0011950617,0.0011820906,0.0007046073,0.0008667180,0.0002541476,0.0007909114,0.0005281791,0.0003875471,0.0006763987,0.0001642977,0.0003724599
2538.3250361389,0.0003272193,0.0001570022,0.0007629216,0.0006284184,0.0009350465,0.0008428765,0.0006944952,0.0006034642,0.0003881734,0.0013495638,0.0003696522,0.0005054438,0.0007715847,0.0003372766,0.0007566412,0.0001122594,0.0002469417,0.0001951031,0.0002259776,0.0008182446,0.0007397889,0.0002914456,0.0004744426,0.0003862403,0.0003106086,0.0004128380,0.0003045033,0.0003075775,0.0004143097,0.0005449166,0.0007233011,0.0003178795,0.0001756385,0.0004379093,0.0002276579,0.0001733349,0.0011623936,0.0005197893,0.0004051643,0.0001227730,0.0005400362,0.0009049903,0.0010036726,0.0012411887,0.0018431206,0.0007775046,0.0013041562,0.0011185480,0.0009522148,0.0004328311,0.0014354000,0.0013369599,0.0007014082,0.0008580562,0.0002586324,0.0008082050,0.0005261469,0.0004017885,0.0006826811,0.0001992961,0.0003931391
2543.5027584180,0.0001104246,0.0000650395,0.0002185062,0.0001349354,0.0002269086,0.0002608281,0.0001707899,0.0001539798,0.0000919097,0.0012517792,0.0002517887,0.0001480824,0.0001755189,0.0000890117,0.0004789979,0.0001082559,0.0000607128,0.0001254835,0.0000852039,0.0001997754,0.0005087190,0.0000918127,0.0001286197,0.0001091320,0.0000715176,0.0001170959,0.0000842766,0.0000953285,0.0001823195,0.0001380402,0.0002983052,0.0001796479,0.0001076045,0.0001170981,0.0001019421,0.0003189611,0.0004300752,0.0010042465,0.0004141413,0.0000988842,0.0004884879,0.0005467575,0.0014161953,0.0020062920,0.0010357824,0.0006469236,0.0010347949,0.0008660873,0.0002815052,0.0002477988,0.0008940427,0.0021076958,0.0001742568,0.0003918101,0.0002905401,0.0005842068,0.0003323428,0.0005026081,0.0007462111,0.0002695875,0.0000982509
2548.6857667694,0.0001907386,0.0000939158,0.0002671006,0.0002745146,0.0004701723,0.0005469038,0.0002545099,0.0002406464,0.0002584698,0.0011818340,0.0002107609,0.0002556656,0.0004016308,0.0001718244,0.0005051364,0.0001049299,0.0001984189,0.0002185117,0.0001311747,0.0003982539,0.0005087019,0.0002111095,0.0002416713,0.0001707111,0.0001310104,0.0001714093,0.0001757607,0.0001049129,0.0001714408,0.0001865825,0.0002235704,0.0001693782,0.0001044584,0.0001547296,0.0000910774,0.0002663129,0.0004956983,0.0009556415,0.0003936300,0.0001205370,0.0003897592,0.0004768390,0.0013661775,0.0017744092,0.0010104233,0.0005771366,0.0008465531,0.0008492430,0.0002727838,0.0003165529,0.0008947318,0.0020644399,0.0004552114,0.0005281442,0.0002548193,0.0004937927,0.0003128891,0.0004358213,0.0006293855,0.0002375470,0.0001660126
2553.8740612257,0.0004950470,0.0002336366,0.0011974424,0.0009230418,0.0015510901,0.0012849336,0.0010036395,0.0009007030,0.0005758700,0.0021367916,0.0005852507,0.0007562527,0.0011014131,0.0005703143,0.0011267345,0.0001488371,0.0004117932,0.0003340479,0.0003645692,0.0012291658,0.0011692443,0.0004675653,0.0007225161,0.0005871175,0.0004744509,0.0005913538,0.0004824434,0.0005025527,0.0006417087,0.0008650559,0.0010932686,0.0005167995,0.0002020874,0.0006263650,0.0003351560,0.0003585745,0.0018778690,0.0009046537,0.0007426626,0.0002494697,0.0008950973,0.0013961496,0.0016646100,0.0020985775,0.0028649828,0.0012754010,0.0021138590,0.0018258957,0.0015461218,0.0007118800,0.0021654494,0.0022081203,0.0010760209,0.0013525720,0.0004315049,0.0011828796,0.0007467732,0.0006677328,0.0010789675,0.0002590904,0.0005839525
2559.0676418193,0.0003693239,0.0001503042,0.0010793437,0.0007584185,0.0011810040,0.0007813740,0.0008465534,0.0007266936,0.0003872328,0.0019695185,0.0004643507,0.0005634144,0.0008295938,0.0004562000,0.0007511416,0.0001698539,0.0002726743,0.0002054346,0.0002642479,0.0010044407,0.0011458359,0.0003120305,0.0005706167,0.0004975061,0.0003763962,0.0005266660,0.0003982619,0.0004756085,0.0005881058,0.0008087120,0.0010918567,0.0004202722,0.0001868464,0.0006122291,0.0003061931,0.0003034382,0.0017963850,0.0008390568,0.0004417152,0.0001728026,0.0006467989,0.0011449457,0.0010314758,0.0018488914,0.0027046242,0.0010991853,0.0017081850,0.0017436156,0.0014631690,0.0005264335,0.0021508878,0.0020850223,0.0007875861,0.0009507282,0.0003709331,0.0009483058,0.0005448611,0.0005998219,0.0009145520,0.0002973983,0.0005075256
2564.2665085829,0.0001085549,0.0000658128,0.0002491580,0.0001662570,0.0002638613,0.0001644225,0.0001868056,0.0001861371,0.0001062522,0.0004842869,0.0000972532,0.0002229974,0.0001877741,0.0000869140,0.0002107956,0.0001115340,0.0000886301,0.0001256029,0.0000896174,0.0002495938,0.0003744600,0.0000797524,0.0001469091,0.0001736896,0.0000939990,0.0001842826,0.0000885396,0.0001463446,0.0001413317,0.0001538920,0.0002828823,0.0001147792,0.0001301933,0.0002052770,0.0000909871,0.0001027249,0.0003901056,0.0002135635,0.0001614487,0.0000742406,0.0002778519,0.0002680641,0.0002859864,0.0004740280,0.0006112352,0.0002796236,0.0003461229,0.0003738861,0.0002743491,0.0001612783,0.0004894248,0.0006161790,0.0001274855,0.0002638597,0.0000915138,0.0002744307,0.0001636368,0.0002389843,0.0003309694,0.0002136113,0.0001386576
2569.4706615491,0.0001278944,0.0000667489,0.0002681407,0.0001670438,0.0002362863,0.0002309428,0.0001450236,0.0001282865,0.0000888658,0.0003299644,0.0000851473,0.0001268958,0.0002085724,0.0001209086,0.0002082089,0.0001024892,0.0000664437,0.0001399531,0.0000760101,0.0002874982,0.0001908288,0.0000867623,0.0001398363,0.0001157644,0.0001032162,0.0000991514,0.0000953496,0.0000947856,0.0001137992,0.0001297049,0.0001871950,0.0000876099,0.0000915736,0.0001255175,0.0000825391,0.0000673657,0.0003594514,0.0001820382,0.0001711459,0.0000458585,0.0002357285,0.0003078309,0.0003047033,0.0002663969,0.0004290948,0.0002012028,0.0003235816,0.0002710106,0.0001523584,0.0001725056,0.0003272032,0.0002825173,0.0002041755,0.0003240415,0.0000852249,0.0002175004,0.0001687219,0.0001205550,0.0002591517,0.0001836635,0.0001065809
2574.6801007503,0.0001636668,0.0000793564,0.0003160929,0.0002521539,0.0003613079,0.0002967193,0.0002203485,0.0001814182,0.0001304297,0.0004245016,0.0001396553,0.0001736898,0.0003551307,0.0001974066,0.0003023111,0.0001149392,0.0001050283,0.0001434152,0.0001192462,0.0004336630,0.0002800335,0.0001045028,0.0002039327,0.0001433971,0.0001449251,0.0001362345,0.0001505881,0.0001479789,0.0001995311,0.0002597231,0.0003762850,0.0001258325,0.0001215611,0.0001900469,0.0001320201,0.0000990592,0.0005731488,0.0002477200,0.0002176994,0.0000683257,0.0002678422,0.0004491649,0.0004244339,0.0003537022,0.0007409888,0.0003315343,0.0004401108,0.0004494366,0.0002858835,0.0001923727,0.0005588038,0.0004170666,0.0002471323,0.0004852178,0.0001367140,0.0003567075,0.0002152890,0.0001570266,0.0002876893,0.0002182738,0.0001889587
2579.8948262191,0.0001596380,0.0000779869,0.0003073588,0.0002545704,0.0003551284,0.0002772572,0.0002277552,0.0001825819,0.0001287583,0.0004514164,0.0001341013,0.0001728576,0.0003467285,0.0001932179,0.0002701298,0.0001097583,0.0001006063,0.0001497388,0.0001140563,0.0004214898,0.0002929456,0.0001012473,0.0001987425,0.0001398783,0.0001355475,0.0001371902,0.0001481300,0.0001481480,0.0002000818,0.0002614215,0.0003822263,0.0001290254,0.0001197458,0.0001797557,0.0001329627,0.0001013548,0.0005817698,0.0002547044,0.0001976962,0.0000644692,0.0002523710,0.0004502609,0.0003706955,0.0003760696,0.0007444668,0.0003322368,0.0004436639,0.0004491115,0.0003101088,0.0001798227,0.0005619252,0.0004492776,0.0002338517,0.0004831519,0.0001449706,0.0003618673,0.0002095662,0.0001641496,0.0002774981,0.0002357256,0.0001910199
2585.1148379881,0.0000871104,0.0000476217,0.0001678358,0.0001150811,0.0002104821,0.0001812113,0.0001370749,0.0001049092,0.0000770782,0.0002976361,0.0000832866,0.0001074526,0.0001500323,0.0001123394,0.0001436065,0.0000958730,0.0000495211,0.0000917596,0.0000629109,0.0001932674,0.0001754070,0.0000642707,0.0001043767,0.0000859158,0.0000712359,0.0000783286,0.0000571054,0.0000913522,0.0000877458,0.0001410826,0.0002151790,0.0000594914,0.0001095490,0.0001051741,0.0000627863,0.0000598290,0.0003101506,0.0001543366,0.0001251264,0.0001161852,0.0001686315,0.0002794534,0.0002920531,0.0004922009,0.0004105299,0.0001874382,0.0002758367,0.0002242350,0.0001747922,0.0001003838,0.0003136222,0.0003471259,0.0001501658,0.0002262073,0.0000566335,0.0002186924,0.0001185130,0.0001157168,0.0002566270,0.0001872139,0.0000876650
2590.3401360898,0.0001803582,0.0000754815,0.0002499945,0.0002266944,0.0002972090,0.0003135537,0.0002120935,0.0001672686,0.0001200547,0.0003570563,0.0001286288,0.0001425221,0.0003196232,0.0001617188,0.0002769041,0.0001419620,0.0000858883,0.0001421302,0.0001201806,0.0004089519,0.0001850084,0.0001126378,0.0001844647,0.0001404923,0.0001332573,0.0001025774,0.0001278546,0.0001512346,0.0001712286,0.0002567850,0.0002679098,0.0000931057,0.0001389516,0.0001691562,0.0000863884,0.0000807997,0.0004538179,0.0001973055,0.0001789722,0.0001215977,0.0002223808,0.0004553456,0.0003610904,0.0004740566,0.0006906817,0.0002468967,0.0004620112,0.0003933851,0.0001750175,0.0001940096,0.0004491075,0.0003501805,0.0002218878,0.0003870366,0.0001342799,0.0003331762,0.0001985430,0.0001782873,0.0003043571,0.0002278132,0.0001434257
2595.5707205568,0.0001894833,0.0000781180,0.0002627965,0.0002297545,0.0003075649,0.0003035654,0.0002131347,0.0001739033,0.0001296672,0.0003917432,0.0001272538,0.0001599701,0.0003211000,0.0001707522,0.0002766264,0.0001253944,0.0000818245,0.0001058377,0.0001202103,0.0004124575,0.0002842433,0.0001116290,0.0001874219,0.0001446845,0.0001333644,0.0001181346,0.0001298342,0.0001693301,0.0001858652,0.0002870983,0.0003084822,0.0001028128,0.0001381120,0.0001947241,0.0000893717,0.0000791474,0.0005035141,0.0002228667,0.0001782210,0.0000615622,0.0002226275,0.0004555317,0.0003593511,0.0004345730,0.0007417796,0.0002551345,0.0004823624,0.0004306893,0.0002463882,0.0001940818,0.0005534384,0.0004701642,0.0002327959,0.0003915967,0.0001350861,0.0003415270,0.0001984539,0.0001863436,0.0003123977,0.0002128744,0.0001567691
2600.8065914216,0.0001241339,0.0000684190,0.0001574142,0.0001541889,0.0001810404,0.0001263944,0.0001180161,0.0001111649,0.0000687776,0.0003039713,0.0000755125,0.0001187019,0.0001673133,0.0001044058,0.0001540886,0.0000908929,0.0000642870,0.0000988446,0.0000670117,0.0001954642,0.0002359941,0.0000633773,0.0001104954,0.0000929799,0.0000594245,0.0000937772,0.0000737822,0.0000886304,0.0000872439,0.0001844603,0.0002396529,0.0000848865,0.0001111619,0.0001152009,0.0000759882,0.0000519344,0.0003045923,0.0001357012,0.0000931988,0.0000315013,0.0001209066,0.0002433621,0.0002392539,0.0002695882,0.0004810542,0.0001721543,0.0002294697,0.0002751511,0.0002199511,0.0000965750,0.0003968241,0.0004064752,0.0001371482,0.0002646938,0.0000770962,0.0002166422,0.0001201606,0.0001255878,0.0002259452,0.0001979949,0.0001363947
2606.0477487169,0.0001247741,0.0000653493,0.0001125093,0.0001609315,0.0001385127,0.0001460142,0.0001186260,0.0000985073,0.0000609008,0.0002347140,0.0000708447,0.0000991684,0.0001697643,0.0001049801,0.0001351505,0.0000862055,0.0000648547,0.0000855213,0.0000739826,0.0001799742,0.0001145644,0.0000687179,0.0001015617,0.0000756621,0.0000485996,0.0000758585,0.0000619163,0.0000716655,0.0000819037,0.0001120451,0.0001272236,0.0000740250,0.0000996168,0.0000847581,0.0000814115,0.0000474446,0.0002264483,0.0001044868,0.0000929360,0.0000456077,0.0001341732,0.0002459206,0.0002544432,0.0002819214,0.0003077594,0.0001435700,0.0001813254,0.0002191135,0.0001136336,0.0000879306,0.0002329467,0.0002375840,0.0001320205,0.0002451352,0.0000769374,0.0002265094,0.0001175607,0.0001219156,0.0002065311,0.0002343388,0.0001818992
2611.2941924750,0.0001033875,0.0000580201,0.0001877843,0.0001040963,0.0001551334,0.0002325615,0.0001292324,0.0001316785,0.0000684429,0.0002392997,0.0000605001,0.0001184884,0.0001526177,0.0000592030,0.0001491068,0.0000959126,0.0000284834,0.0000870539,0.0000451715,0.0001488621,0.0000823765,0.0000508293,0.0000863548,0.0000696301,0.0000667203,0.0000518519,0.0000562330,0.0000728508,0.0000716306,0.0000878982,0.0001223249,0.0000592644,0.0000988799,0.0000843916,0.0000684968,0.0000384631,0.0001758694,0.0000923430,0.0001036271,0.0000427993,0.0001169882,0.0001831770,0.0002626133,0.0007777275,0.0004466227,0.0001889660,0.0002974682,0.0002279200,0.0000709190,0.0001238807,0.0003057726,0.0002383965,0.0001372730,0.0001884735,0.0000445656,0.0002245464,0.0001164654,0.0001034155,0.0001687674,0.0002349030,0.0001184992
2616.5459227287,0.0001205769,0.0000786481,0.0001790754,0.0001120067,0.0001672183,0.0001809012,0.0001276198,0.0001223196,0.0000679798,0.0002284358,0.0000754590,0.0001154367,0.0001522416,0.0001095967,0.0001476302,0.0001209355,0.0000480723,0.0001150512,0.0000586956,0.0002132566,0.0000918227,0.0000801469,0.0001078095,0.0000699755,0.0000891235,0.0000603916,0.0000693684,0.0000790534,0.0000893923,0.0001440249,0.0001931227,0.0000814526,0.0000920441,0.0001010967,0.0000564307,0.0000663541,0.0002482674,0.0001412871,0.0001256148,0.0000440387,0.0001138384,0.0002201782,0.0002200281,0.0005846791,0.0004465615,0.0001871504,0.0002821600,0.0002401590,0.0001394889,0.0001188772,0.0003071238,0.0002593000,0.0001462104,0.0002356691,0.0000926970,0.0002391438,0.0001349682,0.0001232441,0.0001568035,0.0002236751,0.0000843841
2621.5514429200,0.0001234799,0.0000818801,0.0001219822,0.0000975671,0.0001675553,0.0001247944,0.0001194110,0.0000981809,0.0000655062,0.0002060321,0.0000750981,0.0000994918,0.0001524196,0.0001097391,0.0001278422,0.0000857940,0.0000491920,0.0001062552,0.0000583560,0.0002150283,0.0001338196,0.0000786196,0.0001083822,0.0000855515,0.0000959937,0.0000726970,0.0000739334,0.0000869631,0.0000949617,0.0001438554,0.0001929645,0.0000843790,0.0000961485,0.0001047399,0.0000779587,0.0000673410,0.0002866309,0.0001496484,0.0001205918,0.0000470218,0.0001731434,0.0002198070,0.0002150783,0.0002342256,0.0004119003,0.0001424184,0.0002011145,0.0002221614,0.0001471475,0.0001032313,0.0002736483,0.0002202037,0.0000948871,0.0002392286,0.0000961925,0.0002228988,0.0001360321,0.0001244947,0.0001659320,0.0002138560,0.0000825993
2626.5866331862,0.0000821318,0.0000622428,0.0000758277,0.0000768671,0.0001231576,0.0001366807,0.0000749443,0.0000727686,0.0000491086,0.0001427695,0.0000445956,0.0000977603,0.0000924018,0.0000606237,0.0001018615,0.0001015198,0.0000408146,0.0000818413,0.0000504080,0.0001394669,0.0001221801,0.0000431067,0.0000638062,0.0000562452,0.0000395670,0.0000549557,0.0000503010,0.0000559476,0.0000444448,0.0000542159,0.0001086765,0.0000526660,0.0000849112,0.0000961240,0.0000502987,0.0000343475,0.0001592208,0.0000834993,0.0000676508,0.0000525214,0.0001339593,0.0001697531,0.0002012006,0.0002800455,0.0002495205,0.0001306733,0.0002219016,0.0001306074,0.0001062913,0.0000965239,0.0001667569,0.0001339638,0.0001189173,0.0001831773,0.0000405257,0.0002300257,0.0000856436,0.0000860238,0.0001323035,0.0002125698,0.0000673297
2631.8537425210,0.0001073728,0.0000834842,0.0001310265,0.0001420991,0.0001835062,0.0001784300,0.0001472547,0.0001402010,0.0000916137,0.0002444965,0.0000962089,0.0001693705,0.0001395036,0.0991000000,0.0001964933,0.0000922851,0.0000547924,0.0001090412,0.0000573039,0.0001742924,0.0001322233,0.0000708302,0.0001243076,0.0000834502,0.0000871774,0.0000823416,0.0000658227,0.0001249786,0.0001034680,0.0001194545,0.0002214790,0.0000866431,0.0001095378,0.0001074229,0.0000879945,0.0000620208,0.0002324887,0.0001208960,0.0001310469,0.0000719571,0.0001342064,0.0002386329,0.0002034148,0.0003527428,0.0004266113,0.0003259983,0.0003190042,0.0002628555,0.0001747005,0.0001314266,0.0002930095,0.0002788071,0.0001518265,0.0002463969,0.0000749788,0.0002228138,0.0001433220,0.0001130507,0.0002067429,0.0002581147,0.0001024800
2637.1261384786,0.0001113472,0.0000813264,0.0001303370,0.0001399268,0.0001791790,0.0001587818,0.0001322158,0.0001400170,0.0000817417,0.0002448530,0.0000784750,0.0001490588,0.0001444901,0.0000998672,0.0001704947,0.0000756807,0.0000514739,0.0000877765,0.0000553120,0.0001711855,0.0001438932,0.0000687596,0.0001259069,0.0000870401,0.0000867709,0.0000836735,0.0000717184,0.0001247160,0.0000999228,0.0001222331,0.0002226924,0.0000858020,0.0001193080,0.0001152933,0.0000923682,0.0000791578,0.0002363406,0.0001198272,0.0001308325,0.0000677266,0.0001343416,0.0002405154,0.0002113828,0.0003482271,0.0004242814,0.0002897137,0.0002952701,0.0002472476,0.0001743324,0.0001047991,0.0002950805,0.0002652541,0.0001329568,0.0002569328,0.0000807977,0.0002310780,0.0001438343,0.0001364302,0.0002137743,0.0002092598,0.0001097840
2642.4038210916,0.0000727827,0.0000513890,0.0001016893,0.0000799175,0.0001555741,0.0001438150,0.0000791307,0.0000846045,0.0000796358,0.0001112827,0.0000562591,0.0000950595,0.0001000498,0.0000517822,0.0000964328,0.0000959747,0.0000692348,0.0000820461,0.0000662433,0.0001062002,0.0001234253,0.0000411090,0.0000523856,0.0000487530,0.0000424431,0.0000543252,0.0000504957,0.0000507187,0.0000652601,0.0000869591,0.0001495781,0.0000469746,0.0001147604,0.0000629118,0.0000460188,0.0000405682,0.0001895623,0.0000984411,0.0000857681,0.0000476169,0.0001375080,0.0001513214,0.0001809758,0.0003046825,0.0002628148,0.0001298444,0.0001658771,0.0001151810,0.0002958095,0.0001208956,0.0001529579,0.0001549724,0.0001705938,0.0001788644,0.0000455616,0.0001849584,0.0000914085,0.0001119123,0.0001325968,0.0002841790,0.0000586508
2647.6867903924,0.0001472954,0.0000920482,0.0002142519,0.0001403192,0.0002421232,0.0002510931,0.0001551589,0.0001276597,0.0001124898,0.0002357609,0.0000850023,0.0001669819,0.0001618911,0.0001169173,0.0001632247,0.0001228784,0.0000728254,0.0001290000,0.0000746767,0.0001881731,0.0001767188,0.0000793085,0.0001164996,0.0000945943,0.0001105644,0.0001008692,0.0001029940,0.0001506589,0.0000796734,0.0001301417,0.0002053030,0.0001136322,0.0001168406,0.0000968091,0.0000927216,0.0000497991,0.0002675552,0.0001209829,0.0001318118,0.0000702614,0.0001725833,0.0002514046,0.0002620942,0.0005088457,0.0005147724,0.0003027332,0.0004050554,0.0002767315,0.0008920767,0.0001932809,0.0003208073,0.0003812173,0.0003842834,0.0002556758,0.0000753870,0.0002115163,0.0001293652,0.0001201079,0.0001831881,0.0002581915,0.0001146532
2652.9750464137,0.0001684420,0.0000934452,0.0002484454,0.0002400900,0.0003275720,0.0002711181,0.0001811359,0.0001743161,0.0001482592,0.0003294177,0.0001252506,0.0002077263,0.0001926490,0.0001596373,0.0001843817,0.0001331896,0.0001120655,0.0001652819,0.0001233956,0.0002635475,0.0003343141,0.0001066041,0.0001546191,0.0001446068,0.0001246435,0.0002004563,0.0001439039,0.0001986190,0.0001212812,0.0001503203,0.0002378482,0.0001378794,0.0001274083,0.0001328061,0.0001028806,0.0000815493,0.0003349159,0.0001535279,0.0001592134,0.0000884380,0.0002313666,0.0002828588,0.0003525552,0.0007581656,0.0005769591,0.0003450138,0.0004820655,0.0003374591,0.0009065736,0.0002089035,0.0003691968,0.0004141620,0.0004601224,0.0003029287,0.0001001758,0.0002863884,0.0001855215,0.0001816100,0.0002594457,0.0001894833,0.0001645454
