Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
"6345,4230226313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,050122599",0,"0,0352422508","0,0299914512","0,0323004784","0,0337434472","0,0291865799","0,0239612658","0,0342371921","0,0517002428","0,0465971031","0,03357627",0,"0,0486868784",0,"0,0279055051","0,0584754097","0,0450138664",0,0,0,0,0,0,"0,0331361236",0,0,"0,0376816924","0,0407531085",0,"0,0351565619","0,0307480272",0,0,0,0,0,0,0,0,0
"6400,8388786357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0480715245",0,0,0,0,0,0,0,0
"6404,5792721587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0484970494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6407,5914483609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1303570594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0543033688"
"6510,6982400418",0,0,0,0,0,"0,0561726594",0,0,"0,06098886",0,0,0,0,0,"0,0461546527","0,0614335464","0,0552839853","0,0741813608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0552839126",0,0,0,"0,0449013328",0,0,0,0,0,0,"0,0529320113",0,0,0,0,0,0,0,0,0,"0,0502219934",0
"6512,7729542127",0,0,"0,0471711534","0,0488833826","0,0629281154",0,"0,0463259703","0,0502809008",0,"0,0370718204","0,0587545509","0,0511394034","0,0575629518","0,0537100048",0,0,0,0,"0,0590751383","0,0665931489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0568304703","0,0609081956","0,0496209674",0,"0,0533466205","0,0333034908","0,0387475481","0,0478512029","0,0427892889",0,0,0,0,0,"0,0547676789","0,047181197","0,044005196","0,0555450276","0,0579487297","0,0422504214",0,"0,0559814243"
"6515,7913121936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0580686387",0,0,0,0,0,0,"0,0497354504",0,"0,0529852139","0,0487533877","0,0546389002","0,0575554688",0,"0,0539946325","0,0581345601","0,0608528977","0,0454265924",0,0,0,0,0,0,0,0,0,0,"0,0498183114",0,"0,0385153308","0,0290446589",0,0,0,0,0,0,0,0,0
"6526,3610896807",0,"0,0477077806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0622349337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6529,4131791501","0,052947198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0548223456","0,0556279857","0,05432205","0,0506947906","0,0542976173",0,"0,053200801",0,0,0,0,"0,0605603521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6536,1835780207",0,0,0,0,"0,0336887364",0,0,0,"0,0406046532",0,"0,0459089619","0,0345000383","0,0325871606",0,0,0,"0,0368167281",0,0,0,0,"0,0505442666","0,0445495126",0,"0,0361770972",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0304730407","0,0367952672",0,0,0,0,0,0,0,0,0,"0,0337635157",0,0,0,"0,0268519453",0,0,"0,030914757",0,0,0,0
